title,date_enacted,jurisdiction,jurisdiction_name,general_reference,data_category,individual_rights,handler_responsibilities,sector,keywords,solove_classification,synopsis,pipl_mention,file_path,top_level_category
Zhengzhou E-commerce Promotion and Management Measures,2020-04-21,city,Zhengzhou City,True,general,[],[],"['Information Transmission, Software & IT Services', 'Wholesale & Retail Trade', 'Transportation, Storage & Postal Services', 'Financial Intermediation', 'Health & Social Work', 'Education', 'Culture, Sports & Entertainment', 'Public Administration, Social Security & Social Organizations']",[],[],"Promotes e-commerce development, limited privacy content",False,data_protection/4_government_regulations/郑州市电子商务促进与管理办法(FBM-CLI.11.1593093).txt,data_protection
Liaoning Province Map Management Regulations (2018),2018-11-20,provincial,Liaoning Province,False,general,[],['Security & Management'],"['Information Transmission, Software & IT Services', 'Education']",['Parental Consent for Minors'],[],Regulates map data and protects personal location information,False,data_protection/4_government_regulations/辽宁省地图管理规定(2018)(FBM-CLI.11.1484354).txt,data_protection
Hubei Province Digital Economy Promotion Measures,2023-05-10,provincial,Hubei Province,False,general,[],[],"['Agriculture, Forestry, Animal Husbandry & Fishery', 'Manufacturing', 'Information Transmission, Software & IT Services', 'Financial Intermediation', 'Transportation, Storage & Postal Services', 'Education', 'Health & Social Work', 'Culture, Sports & Entertainment', 'Public Administration, Social Security & Social Organizations']",[],[],"Promotes data use, security, and digital economy development",False,data_protection/4_government_regulations/湖北省数字经济促进办法(FBM-CLI.11.6928734).txt,data_protection
Qingdao Public Data Management Measures,2023-12-18,city,Qingdao City,False,general,[],"['Security & Management', 'Incident Response & Notification', 'Outsourced Processing']","['Agriculture, Forestry, Animal Husbandry & Fishery', 'Manufacturing', 'Education', 'Health & Social Work', 'Public Administration, Social Security & Social Organizations']",[],"['Information Collection', 'Information Processing']",Regulates public data management and security,True,data_protection/4_government_regulations/青岛市公共数据管理办法(FBM-CLI.11.7316194).txt,data_protection
Beijing Municipal Natural Science Foundation Management Measures (2024 Revision),2024-11-27,city,Beijing City,True,general,[],[],[],[],[],,False,data_protection/4_government_regulations/北京市自然科学基金管理办法(2024修订)(FBM-CLI.11.8054056).txt,data_protection
Wuhan City Non-Motor Vehicle Management Measures (2024 Amendment),2024-07-01,city,Wuhan City,False,general,[],['Security & Management'],"['Transportation, Storage & Postal Services', 'Information Transmission, Software & IT Services', 'Public Administration, Social Security & Social Organizations']",['Cross-Border Transfer'],"['Information Collection', 'Information Processing']",Regulates non-motor vehicle data and user privacy protection,False,data_protection/4_government_regulations/武汉市非机动车管理办法(2024修改)(FBM-CLI.11.8637680).txt,data_protection
Fujian Province Food Safety Information Traceability Management Measures (2024 Revision),2024-02-07,provincial,Fujian Province,False,general,[],"['Security & Management', 'Incident Response & Notification']","['Agriculture, Forestry, Animal Husbandry & Fishery', 'Manufacturing', 'Wholesale & Retail Trade', 'Accommodation & Catering', 'Health & Social Work']",[],"['Information Collection', 'Information Processing']",Enhances food safety data traceability and protection,False,data_protection/4_government_regulations/福建省食品安全信息追溯管理办法(2024修订)(FBM-CLI.11.7377367).txt,data_protection
Jiangsu Province Public Data Management Measures,2021-12-18,provincial,Jiangsu Province,False,general,[],"['Security & Management', 'Outsourced Processing', 'Incident Response & Notification']","['Agriculture, Forestry, Animal Husbandry & Fishery', 'Manufacturing', 'Education', 'Health & Social Work', 'Financial Intermediation', 'Transportation, Storage & Postal Services', 'Public Administration, Social Security & Social Organizations', 'Culture, Sports & Entertainment']",[],"['Information Processing', 'Information Dissemination']",Regulates public data management and security,True,data_protection/4_government_regulations/江苏省公共数据管理办法(FBM-CLI.11.4789996).txt,data_protection
Hubei Province Digital Economy Promotion Measures (2024 Revision),2023-05-10,provincial,Hubei Province,True,general,[],[],"['Information Transmission, Software & IT Services', 'Manufacturing', 'Agriculture, Forestry, Animal Husbandry & Fishery', 'Health & Social Work', 'Education', 'Financial Intermediation', 'Transportation, Storage & Postal Services', 'Culture, Sports & Entertainment', 'Public Administration, Social Security & Social Organizations']",[],[],Promotes digital economy development with data security focus,False,data_protection/4_government_regulations/湖北省数字经济促进办法(2024修订)(FBM-CLI.11.8442178).txt,data_protection
Shanghai Regulations on the Operation and Service Management of Online Ride-Hailing Vehicles,2016-12-21,city,Shanghai City,False,sensitive,[],"['Security & Management', 'Incident Response & Notification']","['Transportation, Storage & Postal Services', 'Information Transmission, Software & IT Services']",[],"['Information Collection', 'Information Processing', 'Information Dissemination']",Regulates personal data use and protection in ride-hailing services,False,data_protection/4_government_regulations/上海市网络预约出租汽车经营服务管理若干规定(FBM-CLI.11.1234765).txt,data_protection
"Interim Measures for the Construction, Operation and Management of Chongqing Digital City Operation and Governance Center",2025-04-01,city,Chongqing City,True,general,[],[],[],[],[],Regulates digital city operation and governance management,False,data_protection/4_government_regulations/重庆市数字化城市运行和治理中心建设运行管理...(FBM-CLI.11.8573112).txt,data_protection
Measures for the Administration of China (Hebei) Pilot Free Trade Zone,2019-10-28,provincial,Hebei Province,True,general,[],[],"['Manufacturing', 'Information Transmission, Software & IT Services', 'Financial Intermediation', 'Health & Social Work']",[],[],"General framework for trade zone development, limited privacy focus",False,data_protection/4_government_regulations/中国(河北)自由贸易试验区管理办法(FBM-CLI.11.1544967).txt,data_protection
Guangdong Province Hotel Industry Public Security Management Regulations (2024 Revision),2024-12-26,provincial,Guangdong Province,False,general,[],"['Security & Management', 'Incident Response & Notification']","['Accommodation & Catering', 'Public Administration, Social Security & Social Organizations']",[],"['Information Collection', 'Information Processing']",Regulates hotel data security and guest information protection,True,data_protection/4_government_regulations/广东省旅馆业治安管理规定(2024修订)(FBM-CLI.11.8443142).txt,data_protection
Jinan City Internet Rental Bicycle Management Measures,2022-12-31,city,Jinan City,True,general,[],[],"['Transportation, Storage & Postal Services']",[],[],,False,data_protection/4_government_regulations/济南市互联网租赁自行车管理办法(FBM-CLI.11.5754739).txt,data_protection
Hebei Province Administrative Data Sharing and Application Measures,2022-11-03,provincial,Hebei Province,False,general,[],"['Security & Management', 'Compliance Audits', 'Incident Response & Notification', 'Outsourced Processing']","['Public Administration, Social Security & Social Organizations']",[],['Information Processing'],"Promotes secure, lawful sharing and management of government data",True,data_protection/4_government_regulations/河北省政务数据共享应用管理办法(FBM-CLI.11.5635566).txt,data_protection
Decision of Xiamen Municipal People's Government on Abolishing and Amending Some Municipal Government Regulations (2018),2018-04-26,city,Xiamen City,True,general,[],[],[],[],[],,False,data_protection/4_government_regulations/厦门市人民政府关于废止和修改部分市政府规章...(FBM-CLI.11.1452473).txt,data_protection
Guangzhou Municipal People's Government Decision on Amending Certain Municipal Government Regulations,2023-04-19,city,Guangzhou City,False,general,[],[],"['Real Estate', 'Information Transmission, Software & IT Services']",['Cross-Border Transfer'],[],Amends regulations to enhance data sharing and privacy compliance in real estate transactions,True,data_protection/4_government_regulations/广州市人民政府关于修改部分市政府规章的决定(FBM-CLI.11.6866749).txt,data_protection
Mianyang City Peace Construction Regulations,2022-11-25,city,Mianyang City,True,general,[],[],[],[],[],,False,data_protection/4_government_regulations/绵阳市平安建设规定(FBM-CLI.11.5671062).txt,data_protection
Jiangmen City Public Data Sharing and Open Utilization Management Measures,2023-07-06,city,Jiangmen City,False,general,[],"['Security & Management', 'Incident Response & Notification']","['Public Administration, Social Security & Social Organizations', 'Information Transmission, Software & IT Services', 'Transportation, Storage & Postal Services', 'Production & Supply of Electricity, Heat, Gas & Water']",[],"['Information Processing', 'Information Dissemination']",Regulates public data sharing and security management,True,data_protection/4_government_regulations/江门市公共数据共享和开放利用管理办法(FBM-CLI.11.7022957).txt,data_protection
